Mooring Name,Latitude,Longitude,Date,Time,xCO2 SW (wet) (umol/mol),CO2 SW QF,H2O SW (mmol/mol),xCO2 Air (wet) (umol/mol),CO2 Air QF,H2O Air (mmol/mol),Licor Atm Pressure (hPa),Licor Temp (C),MAPCO2 %O2,SST (C),Salinity,xCO2 SW (dry) (umol/mol),xCO2 Air (dry) (umol/mol),fCO2 SW (sat) (uatm),fCO2 Air (sat) (uatm),dfCO2,pCO2 SW (sat) (uatm),pCO2 Air (sat) (uatm),dpCO2,pH (total scale),pH QF,CHL (ug/l),CHL QF,NTU (NTU),NTU QF,DOXY (umol/kg),DOXY QF
LA_PARGUERA_67W_18N,17.954,-67.053,06/11/2018,12:17,463.9,2,7.95,409.7,2,7.39,1015.7,28.3,98.4,28.468,36.047,467.6,412.8,449.8,397,52.7,451.2,398.3,52.9,7.992,2,-999,5,1.743,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/11/2018,15:17,455.5,2,8,407.3,2,7.26,1016.1,28.7,98.64,28.553,36.024,459.2,410.2,441.8,394.7,47.1,443.1,395.9,47.3,8.009,2,-999,5,1.778,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/11/2018,18:17,454.2,2,8.13,407.2,2,7.34,1014.9,29.1,99.01,28.724,36.044,457.9,410.2,439.9,394,45.8,441.2,395.2,46,8.018,2,-999,5,1.619,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/11/2018,21:17,458.5,2,7.72,407.6,2,6.92,1014.9,29.3,99.19,28.715,36.046,462,410.4,443.8,394.2,49.6,445.2,395.5,49.7,8.013,2,-999,5,1.719,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,00:17,469.1,2,7.19,407.8,2,6.51,1016.3,29,99.04,28.658,36.064,472.5,410.5,454.6,394.9,59.7,456,396.1,59.8,8.002,2,-999,5,1.725,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,03:17,462.7,2,7.32,410.9,2,6.57,1017.1,28.7,98.86,28.57,36.048,466.1,413.6,448.8,398.3,50.5,450.2,399.5,50.7,8.014,2,0.392,2,1.659,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,06:17,462,2,7.07,412.3,2,6.34,1016.1,28.4,98.73,28.492,36.02,465.3,414.9,447.7,399.2,48.4,449.1,400.5,48.6,7.995,2,0.345,2,1.724,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,09:17,459.1,2,7.11,411.8,2,6.35,1016.3,28.3,98.67,28.438,36.001,462.4,414.4,445,398.9,46.1,446.4,400.2,46.3,8.017,2,-999,5,1.794,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,12:17,458,2,8.09,409.9,2,7.41,1017.1,28.4,98.64,28.432,35.998,461.7,413,444.8,397.9,47,446.2,399.1,47.1,8.009,2,-999,5,1.777,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,15:17,456.1,2,7.96,407.8,2,7.29,1017.3,28.8,98.76,28.529,35.995,459.7,410.8,442.8,395.7,47.2,444.2,396.9,47.3,8.017,2,-999,5,1.785,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,18:17,455.2,2,7.91,407.7,2,7.26,1016.1,29.1,99.01,28.65,36.012,458.8,410.7,441.3,395,46.3,442.6,396.3,46.4,8.002,2,-999,5,1.855,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/12/2018,21:17,460.2,2,7.92,407.8,2,7.13,1015.4,29.2,99.12,28.657,36.026,463.8,410.7,445.8,394.8,51.1,447.2,396,51.2,8.004,2,-999,5,1.743,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,00:17,468.7,2,7.12,407.9,2,6.68,1016.8,29.1,98.9,28.625,36.035,472,410.7,454.4,395.3,59.1,455.8,396.5,59.2,7.998,2,-999,5,1.707,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,03:17,468.9,2,7.27,409.5,2,6.63,1017.9,28.8,98.69,28.593,36.043,472.4,412.3,455.3,397.3,57.9,456.7,398.6,58.1,7.996,2,0.374,2,1.759,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,06:17,459.4,2,7.19,411.2,2,6.67,1016.7,28.6,98.66,28.472,36,462.8,414,445.6,398.6,46.9,447,399.9,47.1,7.994,2,0.372,2,1.935,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,09:17,457.4,2,7.2,413.3,2,6.67,1016.7,28.5,98.64,28.406,36.02,460.7,416.1,443.7,400.7,43,445,401.9,43.1,8.039,2,-999,5,2.027,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,12:17,460.8,2,7.73,410.1,2,7.21,1017.9,28.4,98.48,28.425,36.045,464.3,413.1,447.7,398.3,49.4,449.1,399.5,49.5,8.001,2,-999,5,2.227,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,15:17,463,2,7.8,407.3,2,7.26,1017.9,28.7,98.49,28.505,36.069,466.6,410.3,449.8,395.5,54.3,451.2,396.7,54.5,8.009,2,-999,5,1.881,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,18:17,454.2,2,8.18,407.6,2,7.28,1017.1,29.1,99.04,28.678,36.083,458,410.5,440.9,395.3,45.6,442.3,396.5,45.8,8.015,2,-999,5,1.821,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/13/2018,21:17,462.3,2,7.93,407.5,2,7.31,1016.8,29.3,99.22,28.675,36.079,465.9,410.5,448.5,395.1,53.4,449.9,396.3,53.6,7.999,2,-999,5,1.765,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,00:17,460.9,2,7.36,407.8,2,6.67,1018.2,29.2,99.15,28.581,36.081,464.4,410.5,447.7,395.7,51.9,449.1,397,52.1,8.012,2,-999,5,1.736,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,03:17,463,2,7.31,417.2,2,6.56,1019.1,29,98.86,28.545,36.084,466.4,420,450.1,405.3,44.8,451.5,406.6,45,8.005,2,0.396,2,1.859,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,06:17,465.1,2,7.17,413.1,2,6.4,1017.3,28.6,98.63,28.521,36.087,468.4,415.8,451.2,400.5,50.7,452.6,401.8,50.9,8.002,2,0.374,2,1.952,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,09:17,447.5,2,7.09,412.3,2,6.36,1016.8,28.4,98.72,28.433,36.04,450.6,414.9,434,399.6,34.4,435.3,400.8,34.5,8.012,2,-999,5,1.906,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,12:17,445.8,2,7.99,408.5,2,7.28,1017.9,28.3,98.86,28.428,36.056,449.4,411.5,433.3,396.7,36.5,434.6,398,36.7,8.023,2,-999,5,1.872,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,15:17,449.5,2,8.2,407.4,2,7.31,1018.6,28.8,99.06,28.548,36.077,453.2,410.4,437.2,395.9,41.3,438.5,397.1,41.4,8.008,2,-999,5,1.921,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,18:17,435.9,2,8.59,407.4,2,7.46,1017.4,29.3,99.79,28.9,36.105,439.6,410.4,423.2,395.1,28.1,424.5,396.3,28.2,8.025,2,-999,5,1.791,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/14/2018,21:17,450.7,2,7.49,407.7,2,6.86,1016.9,29.9,100.06,28.909,36.099,454.1,410.5,436.9,395,42,438.2,396.2,42.1,8.018,2,-999,5,1.633,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,00:17,462.2,2,7.72,407.8,2,6.74,1017.9,29.6,99.53,28.745,36.087,465.8,410.6,448.8,395.6,53.2,450.1,396.8,53.3,7.983,2,-999,5,1.565,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,03:17,462.3,2,7.34,420,2,6.48,1018.4,29.1,99.14,28.657,36.084,465.7,422.8,449,407.6,41.4,450.4,408.9,41.5,8.005,2,0.327,2,1.604,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,06:17,465.4,2,6.81,423.8,2,5.98,1017,28.7,98.77,28.623,36.09,468.6,426.4,451.2,410.5,40.7,452.6,411.8,40.8,7.991,2,0.313,2,1.568,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,09:17,467.2,2,6.45,420.4,2,5.68,1017.1,28.1,98.42,28.608,36.109,470.3,422.8,452.9,407.2,45.7,454.3,408.4,45.9,7.998,2,-999,5,1.555,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,12:17,464.4,2,7.8,417.7,2,6.97,1017.6,27.8,98.36,28.579,36.1,468.1,420.6,451,405.3,45.7,452.4,406.5,45.9,8.005,2,-999,5,1.436,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,15:17,461.7,2,8.65,407.3,2,7.45,1017.3,28.8,98.42,28.626,36.081,465.7,410.4,448.5,395.3,53.3,449.9,396.5,53.4,8.005,2,-999,5,1.459,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,18:17,445.2,2,8.36,407.4,2,7.08,1016.2,29.5,99.26,28.882,36.094,449,410.3,431.7,394.5,37.2,433,395.7,37.3,8.017,2,-999,5,1.674,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/15/2018,21:17,455.1,2,7.99,407.5,2,6.95,1015.5,29.6,99.59,28.873,36.104,458.7,410.3,440.8,394.3,46.5,442.1,395.5,46.7,8.012,2,-999,5,1.701,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,00:17,464.8,2,7.28,407.8,2,6.43,1016.3,29.3,99.38,28.771,36.115,468.2,410.5,450.3,394.8,55.5,451.7,396,55.7,8.013,2,-999,5,1.67,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,03:17,457.7,2,7.09,410.7,2,6.33,1017.5,28.8,99.16,28.657,36.077,461,413.3,444,398.1,45.9,445.4,399.3,46.1,8.017,2,0.356,2,1.659,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,06:17,466.4,2,6.78,413.5,2,5.93,1016.7,28.4,98.84,28.651,36.085,469.5,416,451.9,400.4,51.5,453.3,401.6,51.7,7.999,2,0.339,2,2.076,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,09:17,472.6,2,6.78,415.3,2,6.01,1017,28.1,98.45,28.644,36.097,475.8,417.8,458.1,402.3,55.9,459.5,403.5,56,7.995,2,-999,5,2.203,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,12:17,465.7,2,7.99,409.4,2,7.28,1017.7,28.1,98.34,28.56,36.079,469.4,412.4,452.4,397.4,55,453.8,398.6,55.2,7.97,2,-999,5,1.697,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,15:17,460.6,2,8.64,407.9,2,7.47,1017.5,29,98.54,28.702,36.081,464.6,411,447.5,395.9,51.6,448.8,397.1,51.8,8.002,2,-999,5,1.67,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,18:17,446.5,2,8.82,407.6,2,7.42,1016.4,29.9,99.56,29.01,36.106,450.4,410.6,433,394.7,38.3,434.3,395.9,38.4,8.013,2,-999,5,1.493,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/16/2018,21:17,457,2,8.56,407.5,2,7.41,1015.8,30.3,99.89,29.034,36.121,460.9,410.6,442.8,394.4,48.4,444.2,395.7,48.5,8.014,2,-999,5,1.441,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,00:17,465.7,2,7.55,408,2,6.67,1016.5,30.1,99.61,28.922,36.118,469.3,410.7,451.3,395,56.3,452.6,396.2,56.5,-999,4,-999,5,1.498,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,03:17,476.6,2,7.56,407.9,2,6.8,1017.3,29.6,99,28.822,36.116,480.2,410.6,462.3,395.3,67,463.7,396.5,67.2,-999,4,0.305,2,1.427,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,06:17,474,2,7.4,413.7,2,6.66,1015.9,29.3,98.61,28.786,36.118,477.5,416.4,459.1,400.4,58.7,460.5,401.6,58.9,7.989,2,0.298,2,1.463,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,09:17,489.1,2,7.23,414.3,2,6.6,1016.4,29.1,97.76,28.748,36.128,492.7,417.1,473.9,401.2,72.7,475.4,402.5,72.9,7.982,2,-999,5,1.433,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,12:17,480.1,2,8.44,408.4,2,7.7,1017.6,28.9,97.53,28.735,36.131,484.2,411.6,466.4,396.4,69.9,467.8,397.6,70.2,7.998,2,-999,5,1.375,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,15:17,470.3,2,8.79,406.7,2,7.72,1018.2,29.7,98.15,28.934,36.123,474.4,409.9,457,394.9,62.1,458.4,396.1,62.3,7.995,2,-999,5,1.256,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,18:17,443.1,2,8.97,406.9,2,7.58,1016.9,30.5,99.55,29.186,36.108,447.1,410,429.9,394.3,35.7,431.2,395.5,35.8,8,2,-999,5,1.378,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/17/2018,21:17,453.6,2,8.83,407,2,7.67,1016.4,30.9,100.01,29.162,36.101,457.7,410.2,439.8,394.2,45.6,441.2,395.4,45.8,7.98,2,-999,5,1.278,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,00:17,469.8,2,7.59,407.5,2,6.66,1016.9,30.6,99.62,29.002,36.1,473.4,410.2,455.3,394.6,60.7,456.7,395.8,60.9,8.004,2,-999,5,1.298,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,03:17,469,2,7.58,407.2,2,6.78,1017.8,30,99.43,28.958,36.12,472.6,410,455,394.8,60.2,456.4,396,60.4,7.984,2,0.297,2,1.31,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,06:17,473.3,2,7.19,417.6,2,6.5,1016.3,29.5,99.1,28.913,36.125,476.7,420.3,458.4,404.1,54.3,459.8,405.4,54.4,7.998,2,0.284,2,1.356,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,09:17,480.6,2,7.1,413.7,2,6.41,1016,29.1,98.54,28.888,36.123,484,416.4,465.3,400.3,65,466.7,401.5,65.2,7.989,2,-999,5,1.444,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,12:17,479.3,2,8.36,410.5,2,7.67,1016.9,28.9,98.24,28.863,36.123,483.3,413.6,465,398,67,466.5,399.2,67.2,7.985,2,-999,5,1.321,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,15:17,474.7,2,8.85,407.1,2,7.81,1017.6,29.7,98.39,29.013,36.115,479,410.3,461,394.9,66.1,462.5,396.1,66.3,-999,4,-999,5,1.334,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,18:17,460.5,2,8.98,406.3,2,7.83,1016.1,30.5,99.26,29.242,36.119,464.7,409.5,446.4,393.3,53.1,447.7,394.5,53.2,8.003,2,-999,5,1.254,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/18/2018,21:17,467.1,2,8.71,406.3,2,7.74,1015.8,30.8,99.57,29.209,36.12,471.2,409.4,452.5,393.2,59.3,453.9,394.4,59.5,8.01,2,-999,5,1.26,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,00:17,474.2,2,7.69,407,2,6.85,1016.7,30.6,99.44,29.125,36.12,477.9,409.8,459.4,393.9,65.5,460.8,395.1,65.7,7.994,2,-999,5,1.228,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,03:17,481.2,2,7.7,406.8,2,6.94,1016.8,30.1,98.98,29.076,36.132,484.9,409.7,466.3,394,72.4,467.8,395.2,72.6,7.998,2,0.298,2,1.153,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,06:17,481.4,2,7.19,417,2,6.6,1015,29.6,98.79,29.026,36.137,484.9,419.8,465.5,403,62.5,466.9,404.2,62.7,7.998,2,0.305,2,1.293,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,09:17,484.9,2,7.22,414.9,2,6.59,1015.1,29.2,98.48,28.95,36.125,488.4,417.6,469,401,68,470.5,402.2,68.2,-999,4,-999,5,1.315,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,12:17,486.2,2,8.55,409.4,2,7.8,1015.9,29.1,98.07,28.943,36.127,490.4,412.6,471.3,396.5,74.8,472.7,397.7,75,7.982,2,-999,5,1.444,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,15:17,476.2,2,8.93,406.4,2,7.76,1016.1,29.9,98.22,29.015,36.098,480.5,409.6,461.8,393.6,68.2,463.2,394.8,68.4,7.993,2,-999,5,1.316,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,18:17,473.9,2,9.02,406.2,2,7.89,1014.6,30.7,98.97,29.343,36.119,478.2,409.4,458.6,392.6,66,460,393.8,66.2,-999,4,-999,5,1.28,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/19/2018,21:17,475,2,8.89,405.4,2,7.78,1014.4,31,99.33,29.311,36.117,479.3,408.6,459.5,391.8,67.8,460.9,393,68,7.987,2,-999,5,1.232,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,00:17,488.6,2,7.6,406.4,2,6.85,1015.2,30.7,99.06,29.215,36.119,492.3,409.2,472.5,392.7,79.8,474,393.9,80,7.979,2,-999,5,1.338,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,03:17,474.6,2,7.26,410.7,2,6.63,1015.6,30,98.99,29.118,36.092,478.1,413.4,459.1,397,62.1,460.5,398.2,62.3,7.992,2,0.311,2,1.302,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,06:17,478.3,2,7.5,405.2,2,7.06,1014.3,29.6,98.94,29.089,36.09,481.9,408.1,462.2,391.4,70.8,463.6,392.6,71.1,7.983,2,0.296,2,1.418,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,09:17,480.4,2,7.57,404.9,2,7.04,1014.4,29.4,98.74,29.036,36.081,484.1,407.8,464.4,391.2,73.2,465.8,392.4,73.4,7.986,2,-999,5,1.473,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,12:17,472.5,2,7.8,404.7,2,7.3,1015.9,29.2,98.7,29.001,36.078,476.2,407.7,457.6,391.7,65.9,459,392.9,66.1,7.988,2,-999,5,1.48,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,15:17,479.9,2,8.15,405.6,2,7.4,1016.3,29.3,98.69,29.107,36.113,483.9,408.6,465,392.7,72.3,466.5,393.9,72.6,7.988,2,-999,5,1.526,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,18:17,476.9,2,9.21,405.6,2,8.07,1015.8,30.1,98.99,29.439,36.131,481.3,408.9,461.9,392.5,69.5,463.3,393.7,69.7,-999,4,-999,5,1.349,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/20/2018,21:17,473.4,2,7.78,406.4,2,6.83,1015.3,30.6,99.28,29.383,36.11,477.2,409.2,457.8,392.6,65.2,459.2,393.8,65.4,7.992,2,-999,5,1.322,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,00:17,479.9,2,7.5,406.6,2,6.73,1016.5,30.1,99.27,29.314,36.11,483.5,409.4,464.6,393.3,71.3,466,394.5,71.5,8.001,2,-999,5,1.299,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,03:17,487.7,2,7.55,412.6,2,6.84,1017.2,29.7,98.84,29.255,36.12,491.4,415.4,472.5,399.5,73,474,400.7,73.3,-999,4,0.283,2,1.274,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,06:17,483.4,2,7.59,407.2,2,6.87,1015.4,29.4,98.67,29.182,36.136,487.1,410,467.7,393.6,74,469.1,394.8,74.2,7.982,2,0.304,2,1.319,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,09:17,489.9,2,7.25,407.6,2,6.65,1014.8,29.1,98.28,29.127,36.141,493.5,410.3,473.6,393.7,79.9,475,394.9,80.1,7.978,2,-999,5,1.416,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,12:17,489.5,2,8.19,407.2,2,7.47,1016.7,28.9,97.96,29.08,36.14,493.5,410.2,474.5,394.4,80.1,476,395.6,80.3,7.98,2,-999,5,1.419,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,15:17,481.7,2,8.77,406.7,2,7.67,1017.6,29.2,98.06,29.183,36.127,485.9,409.8,467.6,394.3,73.2,469,395.5,73.5,8.021,3,-999,5,1.385,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,18:17,468.7,2,8.63,407,2,7.34,1016.1,29.9,98.61,29.265,36.085,472.7,410,454.1,393.8,60.3,455.4,395,60.4,7.956,2,-999,5,1.463,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/21/2018,21:17,472,2,8.46,407.1,2,7.36,1015.4,30.1,99,29.236,36.091,476.1,410.1,457,393.6,63.3,458.4,394.8,63.5,7.97,2,-999,5,1.422,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,00:17,483.7,2,7.6,407.9,2,6.72,1016.4,30,98.7,29.196,36.099,487.4,410.7,468.4,394.6,73.8,469.9,395.8,74,7.987,2,-999,5,1.374,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,03:17,481.1,2,7.37,415.8,2,6.52,1016.7,29.6,98.56,29.136,36.131,484.6,418.6,466,402.4,63.5,467.4,403.7,63.7,7.963,2,0.325,2,1.353,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,06:17,485.6,2,7.1,417.7,2,6.27,1015.1,29.1,98.26,29.126,36.141,489.1,420.3,469.5,403.4,66,470.9,404.7,66.2,7.975,2,0.339,2,1.527,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,09:17,487.2,2,6.95,415.5,2,6.2,1014.9,28.7,98.03,29.09,36.145,490.6,418.1,470.8,401.3,69.5,472.2,402.5,69.7,7.996,2,-999,5,1.586,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,12:17,487.1,2,8.27,408.2,2,7.46,1016.3,28.5,97.86,29.067,36.143,491.2,411.3,472.1,395.3,76.8,473.6,396.5,77,7.991,2,-999,5,1.531,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,15:17,483.3,2,8.28,406.7,2,7.52,1016.9,29.1,98.08,29.101,36.124,487.3,409.7,468.7,394,74.6,470.1,395.2,74.8,7.999,2,-999,5,1.561,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,18:17,473.9,2,7.53,406.9,2,6.97,1015.9,29.3,98.47,29.121,36.098,477.5,409.8,458.7,393.7,65,460.1,394.9,65.2,8,2,-999,5,1.547,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/22/2018,21:17,471.4,2,7.6,406.5,2,6.99,1015.3,29.2,98.63,29.065,36.078,475,409.3,456.1,393,63,457.5,394.2,63.2,8.01,2,-999,5,1.764,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,00:17,478.7,2,6.62,410.1,2,6.08,1015.9,28.9,98.63,29.046,36.11,481.9,412.6,463.1,396.5,66.6,464.5,397.7,66.8,7.991,2,-999,5,1.607,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,03:17,482.2,2,7,413.5,2,6.37,1017.1,28.4,98.36,29.015,36.107,485.6,416.1,467.2,400.4,66.8,468.6,401.6,67,7.989,2,0.394,2,1.692,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,06:17,480.7,2,6.88,415,2,6.23,1015.3,28.3,98.22,28.966,36.11,484,417.6,464.8,401,63.8,466.3,402.3,64,-999,4,0.355,2,1.66,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,09:17,-999,4,5.99,408,2,5.72,1016,28.1,98.17,28.617,35.375,-999,410.3,-999,394.7,-999,-999,395.9,-999,7.963,2,-999,5,1.451,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,12:17,474.9,2,6.2,410.2,2,5.95,1016.5,27.6,97.93,28.678,35.728,477.9,412.7,459.8,397.1,62.7,461.2,398.3,62.9,7.969,2,-999,5,1.409,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,15:17,477.3,2,6.36,409.3,2,6.1,1018.8,27.4,97.66,28.673,35.816,480.3,411.8,463.3,397.2,66.1,464.7,398.4,66.3,7.969,2,-999,5,1.312,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,18:17,477.5,2,6.11,408.8,2,6.03,1017.6,27.3,97.74,28.76,35.922,480.5,411.3,462.8,396.1,66.6,464.2,397.3,66.8,7.994,2,-999,5,1.29,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/23/2018,21:17,475.1,2,7.82,407.5,2,7.06,1015.9,27.6,97.86,28.785,35.932,478.9,410.4,460.4,394.5,65.8,461.8,395.7,66,7.992,2,-999,5,1.326,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,00:17,475.7,2,7.61,410.2,2,6.61,1016.4,28.3,97.99,28.739,35.918,479.4,413,461.2,397.3,63.9,462.6,398.5,64.1,7.992,2,-999,5,1.255,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,03:17,481.3,2,7.32,412.7,2,6.37,1016.8,28.3,97.74,28.615,35.921,484.9,415.3,466.8,399.8,67,468.2,401,67.2,7.986,2,0.365,2,1.249,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,06:17,480.3,2,7.07,417.6,2,6.23,1015.3,28.1,97.59,28.487,35.894,483.7,420.2,465.1,404.1,61,466.5,405.3,61.2,7.981,2,0.341,2,1.279,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,09:17,487.2,2,7.12,412.7,2,6.45,1015.7,28,97.34,28.491,35.915,490.7,415.4,472,399.5,72.5,473.4,400.8,72.7,7.981,2,-999,5,1.417,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,12:17,485.8,2,7.79,407.9,2,7.15,1016.8,28,97.22,28.51,35.934,489.6,410.8,471.5,395.5,75.9,472.9,396.8,76.1,7.995,2,-999,5,1.517,2,-999,5
LA_PARGUERA_67W_18N,17.954,-67.053,06/24/2018,15:17,482.9,2,7.98,407.7,2,7.23,1017.3,28.3,97.3,28.64,35.957,486.7,410.7,468.8,395.5,73.3,470.2,396.7,73.5,7.982,2,-999,5,1.504,2,-999,5
